Datetime,Pressure,Atmosphere,Altitude,Tbm,Tds
2016-03-27 10:30:19,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:20,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:30:21,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:30:23,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:24,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:30:25,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:26,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:30:27,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:30:28,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:29,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:30:30,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:30:31,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:30:32,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:30:33,101157,0.9983,14.00,25.5,27.3
2016-03-27 10:30:34,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:35,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:30:36,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:37,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:30:38,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:30:39,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:30:40,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:41,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:42,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:30:43,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:30:44,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:30:45,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:47,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:48,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:30:49,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:30:50,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:30:51,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:30:52,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:53,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:54,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:30:55,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:30:56,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:30:57,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:58,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:30:59,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:31:00,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:31:01,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:02,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:31:03,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:04,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:31:05,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:06,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:07,101154,0.9983,14.24,25.5,27.3
2016-03-27 10:31:08,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:31:09,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:10,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:12,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:31:13,101128,0.9981,16.41,25.5,27.3
2016-03-27 10:31:14,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:15,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:16,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:17,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:18,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:31:19,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:20,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:21,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:22,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:31:23,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:24,101154,0.9983,14.24,25.5,27.3
2016-03-27 10:31:25,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:31:26,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:27,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:28,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:29,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:30,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:31,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:31:32,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:31:33,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:31:34,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:31:35,101145,0.9982,15.00,25.6,27.3
2016-03-27 10:31:37,101140,0.9982,15.41,25.6,27.3
2016-03-27 10:31:38,101140,0.9982,15.41,25.6,27.3
2016-03-27 10:31:39,101148,0.9983,14.74,25.6,27.3
2016-03-27 10:31:40,101137,0.9981,15.66,25.6,27.3
2016-03-27 10:31:41,101137,0.9981,15.66,25.6,27.3
2016-03-27 10:31:42,101148,0.9983,14.74,25.6,27.3
2016-03-27 10:31:43,101137,0.9981,15.66,25.6,27.3
2016-03-27 10:31:44,101142,0.9982,15.25,25.6,27.3
2016-03-27 10:31:45,101145,0.9982,15.00,25.6,27.3
2016-03-27 10:31:46,101142,0.9982,15.25,25.6,27.3
2016-03-27 10:31:47,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:31:48,101142,0.9982,15.25,25.6,27.3
2016-03-27 10:31:49,101131,0.9981,16.16,25.6,27.3
2016-03-27 10:31:50,101145,0.9982,15.00,25.6,27.3
2016-03-27 10:31:51,101142,0.9982,15.25,25.6,27.3
2016-03-27 10:31:52,101140,0.9982,15.41,25.6,27.3
2016-03-27 10:31:53,101128,0.9981,16.41,25.6,27.3
2016-03-27 10:31:54,101142,0.9982,15.25,25.6,27.3
2016-03-27 10:31:55,101140,0.9982,15.41,25.6,27.3
2016-03-27 10:31:56,101134,0.9981,15.91,25.6,27.3
2016-03-27 10:31:57,101137,0.9981,15.66,25.6,27.3
2016-03-27 10:31:58,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:31:59,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:00,101142,0.9982,15.25,25.6,27.3
2016-03-27 10:32:02,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:03,101145,0.9982,15.00,25.6,27.3
2016-03-27 10:32:04,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:05,101137,0.9981,15.66,25.6,27.3
2016-03-27 10:32:06,101148,0.9983,14.74,25.6,27.3
2016-03-27 10:32:07,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:08,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:09,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:32:10,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:11,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:12,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:32:13,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:14,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:32:15,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:16,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:17,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:18,101137,0.9981,15.66,25.6,27.3
2016-03-27 10:32:19,101151,0.9983,14.50,25.6,27.3
2016-03-27 10:32:20,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:21,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:22,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:32:23,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:24,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:25,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:27,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:28,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:32:29,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:30,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:31,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:32,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:33,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:32:34,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:35,101151,0.9983,14.50,25.5,27.3
2016-03-27 10:32:36,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:32:37,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:38,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:39,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:40,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:41,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:42,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:43,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:32:44,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:32:45,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:46,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:47,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:48,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:32:49,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:50,101140,0.9982,15.41,25.5,27.3
2016-03-27 10:32:52,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:32:53,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:32:54,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:32:55,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:32:56,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:32:57,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:32:58,101128,0.9981,16.41,25.5,27.3
2016-03-27 10:32:59,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:00,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:33:01,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:33:02,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:03,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:04,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:33:05,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:33:06,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:07,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:08,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:33:09,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:10,101154,0.9983,14.24,25.5,27.3
2016-03-27 10:33:11,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:12,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:33:13,101154,0.9983,14.24,25.5,27.3
2016-03-27 10:33:14,101154,0.9983,14.24,25.5,27.3
2016-03-27 10:33:15,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:17,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:33:18,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:19,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:33:20,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:33:21,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:33:22,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:23,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:24,101137,0.9981,15.66,25.5,27.3
2016-03-27 10:33:25,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:33:26,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:27,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:28,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:33:29,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:30,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:31,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:32,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:33,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:34,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:33:35,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:33:36,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:37,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:38,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:33:39,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:33:41,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:42,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:33:43,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:44,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:45,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:46,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:33:47,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:48,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:49,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:50,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:51,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:33:52,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:53,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:33:54,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:33:55,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:33:56,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:33:57,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:33:58,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:33:59,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:34:00,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:01,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:02,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:03,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:34:04,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:06,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:34:07,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:08,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:09,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:10,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:11,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:12,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:13,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:14,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:15,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:34:16,101125,0.9980,16.66,25.5,27.3
2016-03-27 10:34:17,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:18,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:19,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:20,101125,0.9980,16.66,25.5,27.3
2016-03-27 10:34:21,101134,0.9981,15.91,25.5,27.3
2016-03-27 10:34:22,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:23,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:34:24,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:34:25,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:34:26,101128,0.9981,16.41,25.5,27.3
2016-03-27 10:34:27,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:34:28,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:29,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:34:31,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:34:32,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:33,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:34:34,101128,0.9981,16.41,25.5,27.3
2016-03-27 10:34:35,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:34:36,101133,0.9981,16.00,25.5,27.3
2016-03-27 10:34:37,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:38,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:34:39,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:34:40,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:34:41,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:34:42,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:34:43,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:34:44,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:45,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:34:46,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:47,101133,0.9981,16.00,25.4,27.3
2016-03-27 10:34:48,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:34:49,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:50,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:51,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:52,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:53,101131,0.9981,16.16,25.4,27.3
2016-03-27 10:34:54,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:34:56,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:34:57,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:34:58,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:34:59,101142,0.9982,15.25,25.5,27.3
2016-03-27 10:35:00,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:35:01,101133,0.9981,16.00,25.4,27.3
2016-03-27 10:35:02,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:35:03,101131,0.9981,16.16,25.4,27.3
2016-03-27 10:35:04,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:05,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:06,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:07,101142,0.9982,15.25,25.4,27.3
2016-03-27 10:35:08,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:35:09,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:10,101151,0.9983,14.50,25.4,27.3
2016-03-27 10:35:11,101142,0.9982,15.25,25.4,27.3
2016-03-27 10:35:12,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:13,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:14,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:15,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:16,101128,0.9981,16.41,25.4,27.3
2016-03-27 10:35:17,101148,0.9983,14.74,25.4,27.3
2016-03-27 10:35:18,101133,0.9981,16.00,25.4,27.3
2016-03-27 10:35:19,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:21,101142,0.9982,15.25,25.4,27.3
2016-03-27 10:35:22,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:23,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:24,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:25,101148,0.9983,14.74,25.5,27.3
2016-03-27 10:35:26,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:27,101133,0.9981,16.00,25.5,27.3
2016-03-27 10:35:28,101136,0.9981,15.75,25.5,27.3
2016-03-27 10:35:29,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:30,101139,0.9982,15.50,25.5,27.3
2016-03-27 10:35:31,101131,0.9981,16.16,25.5,27.3
2016-03-27 10:35:32,101142,0.9982,15.25,25.4,27.3
2016-03-27 10:35:33,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:35:34,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:35,101145,0.9982,15.00,25.5,27.3
2016-03-27 10:35:36,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:37,101142,0.9982,15.25,25.4,27.3
2016-03-27 10:35:38,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:39,101136,0.9981,15.75,25.4,27.3
2016-03-27 10:35:40,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:41,101133,0.9981,16.00,25.4,27.3
2016-03-27 10:35:42,101151,0.9983,14.50,25.4,27.3
2016-03-27 10:35:43,101154,0.9983,14.24,25.5,27.3
2016-03-27 10:35:44,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:46,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:47,101133,0.9981,16.00,25.4,27.3
2016-03-27 10:35:48,101145,0.9982,15.00,25.4,27.3
2016-03-27 10:35:49,101139,0.9982,15.50,25.4,27.3
2016-03-27 10:35:50,101133,0.9981,16.00,25.4,27.3
